DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
231215689,07/15/2023,07/15/2023,0200,12,77th Street,1243,997,TRAFFIC COLLISION,3011 3028 4012 3030,50,M,B,102,SIDEWALK,FLORENCE                     AV,WESTERN                      AV,"(33.9746, -118.309)",23678,770,1061,7,14,35
231813439,07/15/2023,07/15/2023,0430,18,Southeast,1842,997,TRAFFIC COLLISION,3004 3028 4025 3034 3030,99,M,O,101,STREET,HOOVER                       ST,10TH                         ST,"(33.9347, -118.2761)",24355,812,704,7,14,
230116062,07/15/2023,07/15/2023,0600,01,Central,0192,997,TRAFFIC COLLISION,0605 3401 3701 3033 3035 4024 3008 3036 3024 3101,55,M,B,101,STREET,GRAND                        AV,17TH                         ST,"(34.0349, -118.2668)",23076,693,1291,,9,76
231111178,07/16/2023,07/15/2023,1700,11,Northeast,1143,997,TRAFFIC COLLISION,3401 3701 3033 3035 0605 3004 3024 3036 3101 4011,26,F,O,101,STREET,HYPERION                     AV,ROWENA                       AV,"(34.1092, -118.2713)",23670,396,595,,7,90
230712029,07/16/2023,07/15/2023,2115,07,Wilshire,0774,997,TRAFFIC COLLISION,4027 3003 3024 3029 3035 3036 3104 3401 3701,29,M,H,101,STREET,WASHINGTON                   BL,LA BREA                      AV,"(34.0404, -118.3475)",23080,652,1109,,12,69
231314014,07/16/2023,07/15/2023,2100,13,Newton,1341,997,TRAFFIC COLLISION,3011 3024 3034 4025 0605 3101 3401 3701 3037 3033,,M,O,101,STREET,39TH                         ST,GRAND                        AV,"(34.0136, -118.2803)",23668,727,975,7,13,6
231314013,07/15/2023,07/15/2023,1754,13,Newton,1364,997,TRAFFIC COLLISION,0605 3004 3028 3035 3037 3039 3101 4024,52,M,H,101,STREET,VERNON,CENTRAL,"(34.0039, -118.2565)",22727,717,563,7,13,
230410414,07/15/2023,07/15/2023,0645,04,Hollenbeck,0401,997,TRAFFIC COLLISION,3101 3401 3701 3006 3036 3034 3033 0605 3028 4024,99,X,X,101,STREET,GRIFFIN                      AV,E  AVENUE 35,"(34.0852, -118.2115)",23448,491,618,,11,1
232012839,07/15/2023,07/15/2023,1107,20,Olympic,2017,997,TRAFFIC COLLISION,3004 3028 3034 4027 3037 3101 3401 3701,40,M,H,101,STREET,3RD                          ST,VERMONT                      AV,"(34.0691, -118.2916)",23081,580,885,16,8,80
231813464,07/15/2023,07/15/2023,1545,18,Southeast,1831,997,TRAFFIC COLLISION,4025 3004 3028 3030 3036,53,M,B,101,STREET,EL SEGUNDO                   BL,FIGUEROA                     ST,"(33.9164, -118.2827)",24355,939,1243,7,15,53
231911668,07/15/2023,07/15/2023,0005,19,Mission,1967,997,TRAFFIC COLLISION,3004 3028 4019 3039,56,M,H,101,STREET,OSBORNE                      ST,WOODMAN                      AV,"(34.2329, -118.4387)",18907,146,307,,3,59
230116040,07/16/2023,07/15/2023,0330,01,Central,0159,997,TRAFFIC COLLISION,3401 3701 4001 0605 3004 3026 3033 3037 3038 3101,18,M,H,101,STREET,6TH,SANTA FE,"(34.0385, -118.2305)",23074,533,1287,,9,28
231215714,07/15/2023,07/15/2023,0725,12,77th Street,1249,997,TRAFFIC COLLISION,3002 3028 4025 3034,29,M,H,101,STREET,FLOWER                       ST,GAGE                         AV,"(33.9824, -118.2811)",22352,767,991,7,13,2
230511118,07/16/2023,07/15/2023,2340,05,Harbor,0529,997,TRAFFIC COLLISION,3011 3024 3034 4005,,X,X,102,SIDEWALK,SEASIDE                      AV,NAVY                         WY,"(33.7753, -118.2456)",3350,2329,430,,,15
231512359,07/18/2023,07/15/2023,2130,15,N Hollywood,1535,997,TRAFFIC COLLISION,3009 3024 3037 3101 4015 3602,40,M,O,101,STREET,CALIFA                       ST,LANKERSHIM                   BL,"(34.1775, -118.3822)",8488,192,520,,5,13
231011398,07/16/2023,07/15/2023,2105,10,West Valley,1028,997,TRAFFIC COLLISION,1402 3006 3025 4010 3033 3034 3037 3039,,M,H,101,STREET,16500    VICTORY                      BL,,"(34.1939, -118.4967)",19734,263,297,,3,61
